decimal, binary
4297, 1000011001001
41581, 1010001001101101
52125, 1100101110011101
61498, 1111000000111010
52887, 1100111010010111
51779, 1100101001000011
36884, 1001000000010100
21557, 101010000110101
29459, 111001100010011
9611, 10010110001011
19142, 100101011000110
7889, 1111011010001
64875, 1111110101101011
19465, 100110000001001
63459, 1111011111100011
13683, 11010101110011
37929, 1001010000101001
6598, 1100111000110
23615, 101110000111111
24, 11000
7486, 1110100111110
33280, 1000001000000000
9847, 10011001110111
1962, 11110101010
32831, 1000000000111111
41622, 1010001010010110
55715, 1101100110100011
30536, 111011101001000
15059, 11101011010011
30869, 111100010010101
65253, 1111111011100101
5986, 1011101100010
15709, 11110101011101
60520, 1110110001101000
10520, 10100100011000
48191, 1011110000111111
32652, 111111110001100
58806, 1110010110110110
23799, 101110011110111
56464, 1101110010010000
7114, 1101111001010
53798, 1101001000100110
61641, 1111000011001001
15097, 11101011111001
36388, 1000111000100100
1165, 10010001101
10617, 10100101111001
56059, 1101101011111011
40476, 1001111000011100
54161, 1101001110010001
29733, 111010000100101
35376, 1000101000110000
28673, 111000000000001
8906, 10001011001010
48948, 1011111100110100
62364, 1111001110011100
61620, 1111000010110100
1103, 10001001111
1920, 11110000000
30461, 111011011111101
12188, 10111110011100
34114, 1000010101000010
25905, 110010100110001
8847, 10001010001111
21686, 101010010110110
23521, 101101111100001
12542, 11000011111110
6405, 1100100000101
52535, 1100110100110111
32551, 111111100100111
8017, 1111101010001
33738, 1000001111001010
33187, 1000000110100011
40770, 1001111101000010
63949, 1111100111001101
51085, 1100011110001101
61360, 1110111110110000
16603, 100000011011011
1057, 10000100001
49626, 1100000111011010
32093, 111110101011101
17233, 100001101010001
10482, 10100011110010
54536, 1101010100001000
18298, 100011101111010
49199, 1100000000101111
40082, 1001110010010010
38855, 1001011111000111
35000, 1000100010111000
14067, 11011011110011
659, 1010010011
1446, 10110100110
22920, 101100110001000
22704, 101100010110000
9081, 10001101111001
45082, 1011000000011010
59455, 1110100000111111
32535, 111111100010111
20922, 101000110111010
47234, 1011100010000010
26702, 110100001001110
33230, 1000000111001110
7970, 1111100100010
57669, 1110000101000101
3715, 111010000011
58576, 1110010011010000
36497, 1000111010010001
22518, 101011111110110
43153, 1010100010010001
28361, 110111011001001
9672, 10010111001000
55695, 1101100110001111
14001, 11011010110001
46719, 1011011001111111
50106, 1100001110111010
18419, 100011111110011
18211, 100011100100011
62639, 1111010010101111
26586, 110011111011010
48238, 1011110001101110
16413, 100000000011101
1139, 10001110011
16755, 100000101110011
20440, 100111111011000
49314, 1100000010100010
14649, 11100100111001
15904, 11111000100000
56009, 1101101011001001
37196, 1001000101001100
6692, 1101000100100
59544, 1110100010011000
12232, 10111111001000
1093, 10001000101
25063, 110000111100111
23751, 101110011000111
9898, 10011010101010
30153, 111010111001001
36986, 1001000001111010
53209, 1100111111011001
39332, 1001100110100100
14439, 11100001100111
15805, 11110110111101
9184, 10001111100000
40688, 1001111011110000
54635, 1101010101101011
6020, 1011110000100
9081, 10001101111001
21342, 101001101011110
10875, 10101001111011
32095, 111110101011111
34527, 1000011011011111
35525, 1000101011000101
2420, 100101110100
37229, 1001000101101101
18895, 100100111001111
49861, 1100001011000101
14882, 11101000100010
23743, 101110010111111
50184, 1100010000001000
48404, 1011110100010100
12137, 10111101101001
15693, 11110101001101
21409, 101001110100001
49115, 1011111111011011
32275, 111111000010011
16035, 11111010100011
56039, 1101101011100111
60827, 1110110110011011
27949, 110110100101101
11446, 10110010110110
21784, 101010100011000
53585, 1101000101010001
8167, 1111111100111
3229, 110010011101
7592, 1110110101000
14490, 11100010011010
47710, 1011101001011110
44222, 1010110010111110
1956, 11110100100
45758, 1011001010111110
58796, 1110010110101100
16467, 100000001010011
37532, 1001001010011100
52347, 1100110001111011
6041, 1011110011001
30665, 111011111001001
6214, 1100001000110
57480, 1110000010001000
57577, 1110000011101001
48433, 1011110100110001
40078, 1001110010001110
20440, 100111111011000
25968, 110010101110000
32516, 111111100000100
59347, 1110011111010011
57657, 1110000100111001
12657, 11000101110001
59106, 1110011011100010
65094, 1111111001000110
65340, 1111111100111100
61117, 1110111010111101
47200, 1011100001100000
46710, 1011011001110110
35311, 1000100111101111
52791, 1100111000110111
64461, 1111101111001101
27172, 110101000100100
28434, 110111100010010
42925, 1010011110101101
64074, 1111101001001010
60776, 1110110101101000
17919, 100010111111111
40194, 1001110100000010
957, 1110111101
40894, 1001111110111110
61655, 1111000011010111
40149, 1001110011010101
21624, 101010001111000
3046, 101111100110
42507, 1010011000001011
7934, 1111011111110
47502, 1011100110001110
16388, 100000000000100
33139, 1000000101110011
36312, 1000110111011000
56803, 1101110111100011
54097, 1101001101010001
62361, 1111001110011001
307, 100110011
52132, 1100101110100100
54231, 1101001111010111
56999, 1101111010100111
28171, 110111000001011
16829, 100000110111101
60244, 1110101101010100
47147, 1011100000101011
53261, 1101000000001101
99, 1100011
952, 1110111000
44876, 1010111101001100
19623, 100110010100111
956, 1110111100
12438, 11000010010110
12935, 11001010000111
17522, 100010001110010
54397, 1101010001111101
21006, 101001000001110
26125, 110011000001101
39923, 1001101111110011
63678, 1111100010111110
10170, 10011110111010
15418, 11110000111010
52423, 1100110011000111
13638, 11010101000110
22905, 101100101111001
57384, 1110000000101000
6331, 1100010111011
19445, 100101111110101
4823, 1001011010111
11625, 10110101101001
43879, 1010101101100111
41437, 1010000111011101
35109, 1000100100100101
55622, 1101100101000110
41564, 1010001001011100
59745, 1110100101100001
16986, 100001001011010
49840, 1100001010110000
47081, 1011011111101001
24001, 101110111000001
38191, 1001010100101111
49282, 1100000010000010
65056, 1111111000100000
22433, 101011110100001
41901, 1010001110101101
35183, 1000100101101111
52096, 1100101110000000
1596, 11000111100
62920, 1111010111001000
21237, 101001011110101
7613, 1110110111101
44095, 1010110000111111
16474, 100000001011010
57100, 1101111100001100
20655, 101000010101111
35126, 1000100100110110
7058, 1101110010010
7595, 1110110101011
27341, 110101011001101
764, 1011111100
2959, 101110001111
34788, 1000011111100100
55866, 1101101000111010
59705, 1110100100111001
47738, 1011101001111010
33946, 1000010010011010
26334, 110011011011110
62623, 1111010010011111
53031, 1100111100100111
33114, 1000000101011010
56679, 1101110101100111
2908, 101101011100
62083, 1111001010000011
41656, 1010001010111000
55298, 1101100000000010
26229, 110011001110101
30623, 111011110011111
37661, 1001001100011101
39433, 1001101000001001
64718, 1111110011001110
5342, 1010011011110
45978, 1011001110011010
40487, 1001111000100111
13134, 11001101001110
13479, 11010010100111
16358, 11111111100110
35167, 1000100101011111
47821, 1011101011001101
25998, 110010110001110
48656, 1011111000010000
11762, 10110111110010
41094, 1010000010000110
16313, 11111110111001
38009, 1001010001111001
57950, 1110001001011110
36449, 1000111001100001
61940, 1111000111110100
31144, 111100110101000
16641, 100000100000001
26274, 110011010100010
31539, 111101100110011
30942, 111100011011110
42546, 1010011000110010
7621, 1110111000101
33630, 1000001101011110
61836, 1111000110001100
41287, 1010000101000111
63333, 1111011101100101
35681, 1000101101100001
19169, 100101011100001
63675, 1111100010111011
7849, 1111010101001
35960, 1000110001111000
9149, 10001110111101
1415, 10110000111
9894, 10011010100110
57685, 1110000101010101
56588, 1101110100001100
13262, 11001111001110
20881, 101000110010001
26215, 110011001100111
37861, 1001001111100101
57046, 1101111011010110
34376, 1000011001001000
32028, 111110100011100
572, 1000111100
5381, 1010100000101
10822, 10101001000110
30747, 111100000011011
896, 1110000000
22339, 101011101000011
5285, 1010010100101
62865, 1111010110010001
59652, 1110100100000100
24380, 101111100111100
20504, 101000000011000
3903, 111100111111
28238, 110111001001110
28370, 110111011010010
25520, 110001110110000
53548, 1101000100101100
18336, 100011110100000
539, 1000011011
56419, 1101110001100011
1824, 11100100000
28716, 111000000101100
12147, 10111101110011
1618, 11001010010
4511, 1000110011111
31779, 111110000100011
56984, 1101111010011000
46226, 1011010010010010
1158, 10010000110
44760, 1010111011011000
46721, 1011011010000001
35618, 1000101100100010
44020, 1010101111110100
3954, 111101110010
8892, 10001010111100
41027, 1010000001000011
8135, 1111111000111
34581, 1000011100010101
32900, 1000000010000100
29151, 111000111011111
18600, 100100010101000
40795, 1001111101011011
61782, 1111000101010110
13542, 11010011100110
27702, 110110000110110
38819, 1001011110100011
33405, 1000001001111101
56568, 1101110011111000
65255, 1111111011100111
45290, 1011000011101010
20301, 100111101001101
28158, 110110111111110
40940, 1001111111101100
13474, 11010010100010
42645, 1010011010010101
15028, 11101010110100
40508, 1001111000111100
27646, 110101111111110
56832, 1101111000000000
16288, 11111110100000
59335, 1110011111000111
26536, 110011110101000
4848, 1001011110000
10280, 10100000101000
45443, 1011000110000011
9714, 10010111110010
19036, 100101001011100
59284, 1110011110010100
24040, 101110111101000
48292, 1011110010100100
46503, 1011010110100111
44128, 1010110001100000
8882, 10001010110010
35921, 1000110001010001
21726, 101010011011110
964, 1111000100
36070, 1000110011100110
29267, 111001001010011
60722, 1110110100110010
17935, 100011000001111
26425, 110011100111001
31316, 111101001010100
32654, 111111110001110
6356, 1100011010100
47806, 1011101010111110
10271, 10100000011111
51556, 1100100101100100
54256, 1101001111110000
51104, 1100011110100000
32483, 111111011100011
11214, 10101111001110
41121, 1010000010100001
33549, 1000001100001101
20623, 101000010001111
4475, 1000101111011
30900, 111100010110100
31665, 111101110110001
24614, 110000000100110
2288, 100011110000
44407, 1010110101110111
47208, 1011100001101000
26558, 110011110111110
47003, 1011011110011011
56613, 1101110100100101
38232, 1001010101011000
14123, 11011100101011
34088, 1000010100101000
35750, 1000101110100110
58453, 1110010001010101
37681, 1001001100110001
63748, 1111100100000100
15067, 11101011011011
18181, 100011100000101
41858, 1010001110000010
18925, 100100111101101
42963, 1010011111010011
21176, 101001010111000
23663, 101110001101111
36491, 1000111010001011
29692, 111001111111100
31829, 111110001010101
18262, 100011101010110
50473, 1100010100101001
47222, 1011100001110110
46401, 1011010101000001
43168, 1010100010100000
45438, 1011000101111110
49992, 1100001101001000
30768, 111100000110000
10345, 10100001101001
47257, 1011100010011001
43081, 1010100001001001
9363, 10010010010011
37731, 1001001101100011
2537, 100111101001
53796, 1101001000100100
59559, 1110100010100111
15252, 11101110010100
53486, 1101000011101110
40464, 1001111000010000
20012, 100111000101100
6458, 1100100111010
34252, 1000010111001100
51893, 1100101010110101
45816, 1011001011111000
14068, 11011011110100
19807, 100110101011111
65133, 1111111001101101
30022, 111010101000110
38572, 1001011010101100
30286, 111011001001110
15277, 11101110101101
35451, 1000101001111011
16388, 100000000000100
52115, 1100101110010011
16739, 100000101100011
33668, 1000001110000100
52638, 1100110110011110
50859, 1100011010101011
24991, 110000110011111
28168, 110111000001000
50192, 1100010000010000
10871, 10101001110111
32544, 111111100100000
62692, 1111010011100100
5415, 1010100100111
16089, 11111011011001
42411, 1010010110101011
53297, 1101000000110001
39688, 1001101100001000
6324, 1100010110100
31763, 111110000010011
23526, 101101111100110
63934, 1111100110111110
5731, 1011001100011
15594, 11110011101010
60231, 1110101101000111
61547, 1111000001101011
48306, 1011110010110010
34718, 1000011110011110
62048, 1111001001100000
49033, 1011111110001001
48263, 1011110010000111
4793, 1001010111001
11072, 10101101000000
61880, 1111000110111000
26784, 110100010100000
38997, 1001100001010101
56876, 1101111000101100
13254, 11001111000110
33682, 1000001110010010
37462, 1001001001010110
34258, 1000010111010010
64882, 1111110101110010
25261, 110001010101101
51704, 1100100111111000
45025, 1010111111100001
38266, 1001010101111010
31786, 111110000101010
65454, 1111111110101110
20650, 101000010101010
3383, 110100110111
61743, 1111000100101111
28127, 110110111011111
64330, 1111101101001010
64085, 1111101001010101
4, 100
57621, 1110000100010101
62062, 1111001001101110
8352, 10000010100000
4207, 1000001101111
36613, 1000111100000101
51794, 1100101001010010
32709, 111111111000101
59499, 1110100001101011
53189, 1100111111000101
18516, 100100001010100
50581, 1100010110010101
50767, 1100011001001111
11561, 10110100101001
15960, 11111001011000
27358, 110101011011110
56972, 1101111010001100
42154, 1010010010101010
26493, 110011101111101
4223, 1000001111111
41725, 1010001011111101
54143, 1101001101111111
7338, 1110010101010
15107, 11101100000011
59704, 1110100100111000
63125, 1111011010010101
6335, 1100010111111
55231, 1101011110111111
44298, 1010110100001010
9796, 10011001000100
40569, 1001111001111001
2932, 101101110100
48269, 1011110010001101
33461, 1000001010110101
16691, 100000100110011
8640, 10000111000000
24359, 101111100100111
4010, 111110101010
15615, 11110011111111
57168, 1101111101010000
641, 1010000001
18823, 100100110000111
3247, 110010101111
8590, 10000110001110
57212, 1101111101111100
51047, 1100011101100111
24475, 101111110011011
55170, 1101011110000010
44923, 1010111101111011
15702, 11110101010110
11523, 10110100000011
2391, 100101010111
22191, 101011010101111
52705, 1100110111100001
16732, 100000101011100
43601, 1010101001010001
2708, 101010010100
4570, 1000111011010
881, 1101110001
33500, 1000001011011100
45961, 1011001110001001
22695, 101100010100111
13584, 11010100010000
9127, 10001110100111
26846, 110100011011110
28856, 111000010111000
14711, 11100101110111
32400, 111111010010000
59732, 1110100101010100
62611, 1111010010010011
26539, 110011110101011
61302, 1110111101110110
24767, 110000010111111
54047, 1101001100011111
